篇名	作者	页数	关键词	摘要	filename
新媒体视野下大学生阅读的TPB模型研究	任勇旗:27494672|双林平:23589938	4	新媒体; 大学生阅读行为; TPB模型;	"新媒体的出现改变了大学生传统的阅读习惯,阅读行为也会有差异。借鉴计划行为理论(Theory of Planeel Behavior,TPB),构建了新媒体视野下大学生阅读的TPB模型。该模型影响因素分为四个层次,并分别从态度、主观规范、知觉行为控制、动机、阅读效用、阅读感受、群体因素、环境因素、信息素养、媒介素养等方面分析,以揭示新媒体视野下的大学生阅读行为。 "	ZJTQ201205011
浅谈移动互联网时代“三本”院校图书馆的移动阅读服务——以浙江财经学院东方学院图书馆为例	徐新华:14343490	4	移动互联网; “三本院校”; 移动图书馆;	"随着智能终端和3G网络的飞速发展,移动互联网的发展日新月异。""三本""院校图书馆在开展传统服务的基础上,还必须与时俱进建立移动图书馆,向全院读者提供优质的移动阅读服务,以完成为学校教学科研服务的终极目标。如何克服重重困难,依据读者的阅读兴趣,建设手机版图书馆,向读者提供优质的移动阅读服务,是""三本""类院目前所应解决的首要问题。 "	ZJTQ201205012
三维定位法在中小图书馆图书排架中的实践与运用——以湖州师范学院图书馆古籍部为例	张银龙:14200087	4	三维定位; 图书馆; 排架;	"以《中图法》为依据的图书分类排架方法,在目前社会高速运转的情况下,已经显出了不能适合实际需求的各种情形。很明显,图书馆的图书排架需要一种能够适合时代需要的新方法,既可便捷地寻得图书,又能更加方便管理。三维定位法正是在实践基础上产生的符合新时代需求的新式图书排架方法。 "	ZJTQ201205013
试论高校参建基于移动图书馆的社区文化MALL	黄金亮:09324086|朱小香:11598367	5	移动图书馆; 社区文化; 文化MALL; 障碍; 对策;	"纳入基于移动图书馆的社区文化MALL的书店不再是传统的、单一的书商,而是逐渐走向了与社区图书馆的融合之路。高校图书馆参建基于移动图书馆的社区文化MALL是服务社区、强化社区文化建设的有效措施,但在具体实践中,存在认识障碍、能力障碍、管理障碍和利益障碍等,针对这些问题探讨解决对策,以期完善和提升社区文化服务功能。 "	ZJTQ201205014
湖州师范学院图书馆“十二五”规划纲要(2011-2015)		6	 	"<正>""十二五""时期是我国高等教育提高质量和全面转型的重要时期,也是我校打造特色大学、建设幸福师院的关键时期。为配合学校全面协调可持续发展,加快实现特色大学的建设目标,使图书馆事业再上一个新台阶,依据《湖州师范学院""十二五""规划纲要》及图 "	ZJTQ201205015
基于高校数字图书馆联盟的移动图书馆建设SWOT分析	范晨晓:10277408	6	高校数字图书馆联盟; 移动图书馆; SWOT;	"移动图书馆建设是近年来图书馆界的研究热点,但基于高校数字图书馆联盟的移动图书馆建设的研究尚不多见。主要介绍了移动图书馆在高校图书馆中的建设应用现状,以SWOT为分析框架,对基于高校数字图书馆联盟的移动图书馆建设的机遇和威胁、优势和劣势进行了探讨,并提出了高校数字图书馆联盟建设移动图书馆的对策。 "	ZJTQ201204002
动态推荐和静态推荐相结合的图书馆个性化信息推荐系统的建立	李红:09377221	7	高校图书馆; 我的图书馆; 信息推荐; 兴趣模型; 个性化服务;	"通过分析高校图书馆读者的基本信息、历史行为以及位置、信息环境等的变化,建立动态推荐和静态推荐相结合的图书馆个性化信息推荐系统。系统通过对图书馆信息资源提取关键字、分类和位置化,并根据用户的兴趣模型和档案结合环境因素进行计算和信息推荐,为读者挖掘和推荐其感兴趣的资源,节省读者搜索、查找时间,提高图书馆资源的查找效率和利用效率。 "	ZJTQ201204003
4G通信技术在移动图书馆中应用的探讨	陈景明:26476126	6	4G通信技术; 移动图书馆; 3G; OFDM;	"由于3G通信技术在移动图书馆的应用当中存在资费高、功能单一、网速慢等缺陷,导致移动图书馆在我国发展相对滞后。为了能解决当前的困境,对4G通信技术的概念、技术组成以及特点进行介绍,并且对4G通信技术在移动图书馆中的应用进行探讨。除此之外,为了能凸显4G的优势,对3G和4G在服务、网络结构、传输速度、频带范围、接入方式、模块设计等方面进行参考对比。 "	ZJTQ201204004
移动图书馆联盟构建及服务模式研究	高咏先:21852292	6	移动图书馆; 移动图书馆联盟; 资源共享; 服务模式;	"随着无线网络的普及应用,移动图书馆作为一种新型的图书馆服务方式正日益受到关注,移动图书馆的兴起促使图书馆联盟发展到移动图书馆联盟阶段。文章分析了移动图书馆联盟建设的重要意义以及建设移动图书馆联盟的影响因素,最后具体分析了移动图书馆联盟的服务模式和特点。 "	ZJTQ201204005
移动阅读:高校图书馆信息服务的新模式	潘琳:10618659	5	高校图书馆; 移动互联网; 阅读服务; 移动阅读;	"以手机为主要载体的移动互联网因具有随身性、即时便捷和个性化的特征,可成为图书馆拓展阅读服务的良好平台。本文首先对依托移动互联网的移动图书馆服务现状进行分析,然后指出深入研究高校图书馆如何利用移动互联网开展深层次和个性化阅读服务的意义,接着重点探析高校图书馆开展移动阅读服务的多种模式,最后提出高校图书馆强化移动阅读服务的举措。 "	ZJTQ201204006
浅谈浙江省高校图书馆馆藏古籍资源数字化建设及其意义	孙巧云:28113258	6	高校; 古籍; 数字化;	"在数字化浪潮影响下,浙江省高校图书馆馆藏古籍资源陆续实现数字化。古籍数字化给各学科的学术研究带来了发展的良好契机,同时,也存在着许多问题。浙江各高校在馆藏古籍数字化的过程中,应趋利避害,充分利用古籍数字化的高效平台,使浙江省丰富的古籍资源得到充分地挖掘与有效地利用。 "	ZJTQ201204007
面向M-Learning的图书馆个性化服务建模	张力:10304914	4	图书馆; M-Learning; 个性化服务; 建模;	"通过现有的一些项目实施得以证明,M-Learning(移动学习)被认为是未来不可缺少的一种学习模式。如何在此趋势中占据领先地位,将M-Learning与个性化服务结合,创建图书馆服务特色,已经迫在眉睫。基于此目的,本文首先分析M-Learning领域的构架特征,获知不同学习模式之间的异同;然后对M-Learning的一般服务表达式进行了探讨,觅求M-Learning的一般服务表达式所涉及的一些关键因素;最后在提炼M-Learning领域特征的基础上,建立图书馆面向M-Learning领域的个性化服务模型,并结合欧洲M-Learning项目进行案例分析以验证服务模型的正确性。 "	ZJTQ201204008
基于高速无线网的移动数字图书馆创新服务	何俊杰:08785881	4	高速无线; 802.11n; WiMAX; HTML5; 移动图书馆;	"图书馆馆藏已经从传统的纸质资源快速向电子资源发展,为了让图书馆创新服务有大的突破,需要借助高速无线网络这个技术平台。首先阐述了移动图书馆的发展现状、存在的问题和新的高速无线技术的特点,然后论述了如何利用这些技术特点为移动图书馆的发展创造优势,证明高速无线技术对移动图书馆创新服务的意义重大。 "	ZJTQ201204009
用户参与:互联网时代图书馆服务创新发展的必然选择	刘勇:25169055	5	图书馆; 用户参与; 互联网; 服务创新;	"互联网时代,用户参与是图书馆服务创新的重要驱动力,它具有合作性、随意性、互动性、不确定性和体验性等特征。为实现图书馆服务创新目标,图书馆应分析用户参与服务创新的特征,采取再造组织结构、设计用户参与服务创新制度、建立用户参与激励机制、拓展用户参与模式等策略,以吸引和鼓励用户参与,推动图书馆服务不断创新。 "	ZJTQ201204010
移动阅读环境下基于RSS的图书馆信息推送服务调查研究——以浙江省高校图书馆为例	张燕:11719315	5	移动阅读; RSS; 信息推送; 高校;	"对图书馆个性化信息服务的方式进行了比较,指出在移动阅读环境下,RSS信息定制与推送服务是比较理想的服务方式。文章对RSS进行了简明的阐释,并对它在图书馆的应用做了详细的介绍。结合对浙江省24家高校图书馆RSS的应用情况所做的调查结果分析,指出了目前高校图书馆开展RSS服务中存在的问题,并针对这些问题给出了合理的意见和建议。 "	ZJTQ201204011
浅析面向移动互联网的图书馆服务创新	陶涛:25945363	4	移动互联网; 移动图书馆; 图书馆服务;	"国内外实践表明,移动互联网时代已经来临,图书馆服务也正走向移动互联网时代。浅析移动互联网时代的发展,并结合图书馆服务创新的要求,从移动互联网和图书馆服务两方面讨论图书馆服务走向移动互联时代面临的挑战,提出相应对策,并对未来的发展进行展望。 "	ZJTQ201204012
面向移动互联网的图书馆服务创新	罗铮:23348689|周群英:07900825|曹嵩:10510098	4	移动互联网; 移动信息服务; 图书馆; 服务创新;	"当今,移动图书馆以越来越强劲的势头出现在人们的生活中,但是,也存在诸多如服务内容比较单一、服务方式相对落后、服务普及率较低、用户需求分析不足、移动技术存在问题、严重不足的经费等局限,而图书馆想要进行服务创新,就必须通过成立图书馆联盟、加大宣传力度、提供个性化服务、加强图书馆网站建设、提升移动服务技术、增强服务普及力度等措施,从而真正地让用户享受移动服务的乐趣。 "	ZJTQ201204013
基于移动互联网的大学图书馆服务创新研究	宋国臣:10965152	7	移动互联网; 手机图书馆; 移动数字阅读; 服务创新;	"目前,国内外已有很多大学图书馆开始尝试运用移动互联网技术来开展手机图书馆服务,其开通的服务功能也日益多样化。在介绍国内外手机图书馆发展现状的基础上,提出大学图书馆运用移动互联网开展服务的应对措施,以提高读者服务效率,提升大学图书馆的服务水平。 "	ZJTQ201204014
学习中心:高校图书馆信息共享空间的构建研究	汤满满:43121408	5	信息共享空间; 高校图书馆; 服务;	"基于移动互联网时代高校图书馆面临的生存困境,阐述高校图书馆构建信息共享空间的可行性与相关诸要素,提出信息共享空间的构建除了加强并支持信息技术资源的功能整合外,还应充分考虑到高校图书馆可能面临的所有环境因素,并对高校图书馆信息服务模式的创新提出若干建议。 "	ZJTQ201203002
