篇名	作者	页数	关键词	摘要	filename
多元化阅读推广模式的构建——武汉大学图书馆的探索	胡永生:10134051	4	高校图书馆; 阅读推广; 多元模式;	"从优化组织架构、拉近与读者距离、丰富主题活动、与学生组织合作交流等角度介绍武汉大学图书馆阅读推广模式的探索举措和经验,认为高校图书馆应重视阅读推广工作,使阅读推广成为图书馆常态化工作;图书馆还应采用新型方法和手段,从而更好地与90后大学生交流和沟通,并通过多样化主题活动营造阅读氛围,在交流合作中实现图书馆与学生组织的良性互动与合作双赢。 "	PTSQ201504005
多层次阅读推广案例分享——中南财经政法大学图书馆的实践	李顺梅:10045259	4	阅读推广; 传统导读; 网络导读; 读书月; 读书会;	"中南财经政法大学图书馆历来重视阅读推广,既能踏实认真坚守常规,也能用心探索创意导读,多年来已形成由传统导读、网络和新媒体导读、读书月和读书会构成的多层次阅读推广模式。其中,传统导读主要是以馆刊、馆报、专栏、主题荐阅等为宣传渠道;网络和新媒体导读包括博客、微博、微信等;读书月的品牌活动包括名师讲坛,大学生讲坛,TEDx ZUEL演讲,""借阅之星""、""荐购之星""和""文献传递之星""的评选,图书馆征文、征图、馆徽馆训征集,读者阅读报告的整理和发布;读书会包括""经典阅读""读书会和""中南书话""读书会。结合该馆的阅读推广实践,认为阅读推广活动能卓有成效地开展取决于以下几个要素:领导重视、与学校其他单位和学生社团积极协作、拥有一批高素质的馆员。 "	PTSQ201504006
俄罗斯图书馆生态教育活动竞赛及其启示	贺延辉:07287998	6	俄罗斯; 图书馆; 生态文明建设; 环境保护;	"梳理1995~2015年俄罗斯图书馆生态教育竞赛基本情况,分析其主要特点,如普遍性、广泛性、长期性、连续性、合作性、参与性、多样性、创新性、高水平性等,阐释图书馆生态教育竞赛对图书馆自身发展、图书馆参与生态文明建设以及社会生态教育体系建设的积极意义,据此指出俄罗斯图书馆生态教育竞赛对我国图书馆参与生态文明建设四个方面的启示:图书馆应以国家生态文明战略为契机,参与生态文明建设;应在环保计划框架下举办图书馆生态教育竞赛;政府部门应重视支持图书馆生态宣教活动;图书馆界应提高参与生态文明建设的自我认识。 "	PTSQ201504007
议程设置理论在图书馆阅读指导中的应用——以金陵图书馆为例	朱静:28113209	5	议程设置; 图书馆; 阅读议程; 阅读指导; 阅读推广; 阅读倾向;	"从传播学的视角观察和研究图书馆图书借阅的相关规律。首先分析传播学中的议程设置理论应用于阅读指导的必要性和可行性,然后以金陵图书馆图书汇文系统中2014年7~10月的图书借阅、预约数据为样本,分别统计借阅量和预约量排行榜(前10名)中""专题书架""、""主题书展""、""新书推荐""等几种""阅读议程""书目所占比例。统计结果表明两种比例均为1/3左右,说明""阅读议程""的设置对读者的阅读倾向有一定程度的影响。最后,提出几点思考:利用""议程设置""理论进一步改善读者阅读引导工作;阅读议程对图书馆员的素质提出新的要求;面向不同的群体设置不同的阅读议程。 "	PTSQ201504008
基于微软学术搜索的国外图书馆学研究计量分析	刘桂锋:26191208|李文娟:15086093|卢章平:07783528	10	微软学术搜索; 图书馆学; 文献计量; 搜索引擎;	"以微软学术搜索为数据来源,运用文献计量法从高产作者、高影响力作者、高被引研究机构、高被引期刊、高被引论文和高被引关键词6个角度全面扫描国外图书馆学研究进展。研究发现,国外图书馆学主要分为信息检索、信息管理与知识管理、信息技术与信息系统、信息服务及用户研究等8个分支领域。 "	PTSQ201504009
我国数字图书馆信息安全研究进展(2005～2013)	何文美:34190473	5	数字图书馆; 信息安全; 信息伦理学;	"基于对超星发现系统中关于数字图书馆信息安全文献的内容分析,揭示2005~2013年我国数字图书馆信息安全研究取得的进展:技术研究走向纵深化和体系化;管理依从标准成为研究热点,制度建设、馆员管理、用户管理和协调图书馆与数字出版保存机构关系的理论也得到丰富;版权、知识产权和用户隐私权保护是法律法规与政策研究的主要着力点;信息伦理学为解决数字图书馆信息安全问题提供了新的研究角度;信息安全保障体系的提出。存在的不足有两点:研究内容上有理论短板,信息安全保障体系建设尚未完善。 "	PTSQ201504010
基于Web of Science的人工智能研究计量分析	彭丽:17675015|叶充:08767562	8	人工智能; 研究态势; 计量分析; 研究热点;	"在Web of Science数据库中以""artificial intelligence""为主题,检索到1991年至2013年共4 736条记录,采用文献计量的方法,使用Web of Science数据库的在线分析功能以及Note Express、Excel等软件对检索到的数据从文献的产出年代、学科类别、国家与地区、研究人员、发文期刊、发文机构以及研究热点等七个方面对人工智能领域进行统计和分析,揭示人工智能学科在国际上的研究现状,并将我国在该领域的研究与国际情况做了对比分析,数据显示人工智能学科仍有一定的发展空间,我国与国际相比还存在一定的差距。同时本研究将1991~2013年分成5个时段,在基于频次统计的基础上,分析了各个时段的热点主题。 "	PTSQ201504011
SCP范式视角下我国电动汽车产业竞争情报分析	方友亮:30808353|张晓阳:11520299	6	SCP; 电动汽车; 产业竞争情报;	"在对产业竞争情报理论和SCP范式理论进行探讨的基础上,将SCP范式引入到产业竞争情报工作中,依托SCP范式,从市场结构、市场行为和市场绩效三个方面对我国电动汽车产业进行系统分析,并在总结分析结果的基础上对我国电动汽车产业发展提出对策建议。 "	PTSQ201504012
基于文献计量的我国图书馆微博应用研究与启示	张鹏飞:45694936	4	文献计量; 微博; 图书馆;	"从年载文量、文献载体、引文情况、作者以及研究主题五个方面对我国图书馆微博应用研究的相关文献进行统计分析,了解我国图书馆微博应用的研究现状,得出若干结论和启示,主要有我国图书馆微博的应用研究取得了一定的成果,2013年是研究的高峰,研究主题广泛、内容集中,高校图书馆是微博应用和相关研究的重要阵地,图书馆微博应用研究的热度和图书馆开博的数量成正比,图书馆人需进一步探讨微博应用的目的、定位和功能,研究重点应从举办者或微博本身转移到微博的受众,图书馆微博管理队伍的建设也应成为关注和研究的对象。 "	PTSQ201504013
高校面向企业的专利信息协同服务模式分析	刘红光1:08074235|杨倩2:34190959|刘桂锋1:26191208	5	图书馆; 专利信息; 信息服务; 服务模式; 协同服务;	"采用网络调查法和文献调研法,从图书馆、科研管理部门等服务主体调查我国高校面向企业开展专利信息服务的服务内容,总结出目前我国高校的专利信息服务模式存在的不足。在此基础上,利用协同理论,构建出以目标协同、组织协同、资源协同为主要内容的专利信息协同服务模式。 "	PTSQ201504014
基于Malmquist指数的江苏省211高校人文社科科研效率研究	杨国立:15265286|谢萍:27292586	6	211高校; 人文社科; Malmquist指数; 全要素生产率;	"借鉴科研绩效评价方法,使用Malmquist指数测算江苏省211高校人文社科生产力水平变化趋势,并通过Malmquist指数分解找出变化原因:211高校全要素生产率降低,是由技术进步下降而引起,虽然技术效率、纯技术效率和规模效率同时小幅上涨,但影响甚弱,不足以改变全要素生产率降低的格局,最终导致科研效率下降;而全要素生产率和技术进步的变化曲线具有明显的同步性,进一步验证技术进步对科研效率起决定作用。为高校科研主管部门制定科学政策提供基础信息和指导性建议,以促进江苏省人文社科研究持续发展。 "	PTSQ201504015
论清代两淮盐运使对文化的贡献	刘敏:08605163	5	两淮盐运使; 卢见曾; 曾燠; 朱孝纯; 但明伦; 方濬颐; 乔松年; 安定书院; 梅花书院; 乐仪书院; 文汇阁; 文宗阁;	"总结有清一代对文化做出突出贡献的两淮盐运使,如卢见曾、曾燠、朱孝纯等,并从提倡风雅、参与学术文化的创造,倡导办学、资助文教事业,经营管理文汇、文宗两阁三个方面具体分析其特殊贡献,指出他们利用自身的地位、财力和影响,大办文人集会,招揽学者做幕宾,直接参与编纂、刊刻书籍,倡导办学、建立书院、关注教育事业,负责文汇、文宗两阁的日常运作、经费开支以及管理人员的选派等具体事务。 "	PTSQ201504016
谈谈《京报》“贺岁版”	钱承军:08082091	5	京报; “贺岁版”; “京报同人”; 邵飘萍; 吴鼎;	"从1923年开始,《京报》进入鼎盛期后,在版面的处理方法上发生了一些革新性变化,其中,改革""贺岁版""即是一项重要举措,且意义不凡,影响深远。本文从""贺岁版""的开辟、跨年度用头版、恪守本位突出、载录《京报》同人及社会关系详情几个角度研究报刊史上的这一特殊现象。最后,介绍《京报》""贺岁版""与""京报同人""吴鼎相关的信息。 "	PTSQ201504017
