篇名	作者	页数	关键词	摘要	filename
征稿简则		1	电子技术及信息科学	"<正>简介:《中国科学:信息科学》(英文名称:SCIENTIA SINICA Informationis)是中国科学院和国家自然科学基金委员会共同主办、《中国科学》杂志社出版的学术刊物.本刊力求刊载信息科学领域最高学术水平的中文文章,及时报道计算机科学与技术、控制科学与控制工程、通信与信息系统、电子科学与技术等领域基础与应用研究方面的原创性成果,推动信息科学技术发展,搭建理论与技术应用的桥梁,促进与各学科、各行业的交叉融合.月刊,每月20日出版. "	PZKX201605010
中国科学:信息科学(月刊)		1	电子技术及信息科学	"<正>SCIENTIA SINICA Informations定位:发表信息领域最高学术水平的中文文章,包括计算机科学与技术、控制科学与控制工程、通信与信息系统、电子科学与技术、生物信息学等领域的理论、工程技术和应用研究方面的原创性成果.推动信息科学技术发展,搭建理论与技术应用的桥梁,促进与各学科、各行业的交叉融合.月刊,每月20日出版。 "	PZKX201605011
可逆计算原理与实验进展	"陈炜1,2:08169309|李浩1,2:08228583|刘建设1,2:08822482|张颖珊1,2:31913235|李铁夫1,2:24687280"	14	 	"计算能耗高和散热问题使传统计算芯片的集成度和运算能力的提升遇到瓶颈.大规模量子计算探索的关键是比特的相干叠加性和可逆性.因此,可逆计算既作为一种可能从根本上解决计算耗能高和散热问题的方案,又作为一种兼容量子计算的方案,近年来在理论上和实验上得到了深入的研究.本文介绍了可逆计算的基本原理,总结了目前基于微机械、传统微电子和超导领域的可逆计算实验研究进展,分析了超导器件实现可逆计算的独特优势,并着重对其中两种器件的工作原理进行了论述. "	PZKX201604001
NCSS:一种快速有效的复杂网络社团划分算法	韩忠明:10694502|谭旭升:32470460|陈炎:34395365|段大高:15133300	14	 	"划分复杂网络中的社团对研究复杂系统在理论和实践上都非常重要.全局社团划分算法划分结果相对准确,但计算量大;局部社团划分算法多数精度低、稳定性差.本文借鉴全局社团划分算法与局部社团划分算法的特点,提出了基于节点中心度和节点与社团间结构关系强度的社团划分算法(NCSS).NCSS算法基于全局信息找到核心节点,然后构建初始社团,从而有效摆脱了传统局部社团算法中初始节点随机选择的稳定性差的弊端.在社团扩张过程中,NCSS每次只需计算社团边缘节点和与其有联系的社团之间的结构关系强度,从而降低了算法时间复杂度.本文在真实网络和模拟基准网络上进行了大量实验,与主流的全局社团划分算法和局部社团划分算法作了比较.在真实网络上NCSS算法的精度比其他算法平均提高6%;在模拟基准网络上,精度则可以提高18%. "	PZKX201604002
求解最小连通支配集问题的变深度邻域搜索算法	"王灵敏1:38272227|周淘晴2,3:34810096|吴歆韵3:34810098|吕志鹏3:07591520"	16	 	"本文提出了一种求解最小连通支配集问题的变深度邻域搜索(VDNS)算法.结合最小连通支配集问题的特点,VDNS算法采用了一种高效的邻域结构,该邻域结构由一系列基础邻域动作组成,合理地限制了搜索空间,提高了算法的搜索效率.同时,本文还提出了两种提高算法搜索效率的方法:修剪搜索分支以及增量评估更新技术.用本文提出的VDNS算法对当前国际文献公开的共91个算例进行了测试,VDNS算法能够在非常短的计算时间内改进其中38个算例,优于此前国际文献中报道的最好结果,表明了本文所提出的VDNS算法的有效性. "	PZKX201604003
基于有向混合图的蛋白质新功能预测	"傅广垣1:34805571|余国先1,2:34805572|王峻1:34805574|张自力1:11640452"	15	 	"蛋白质执行着生物体内各种重要生物活动,对蛋白质功能的准确标注能极大地促进生命科学研究与应用.传统的湿实验法通量低,已无法测定高通量技术产生的海量蛋白质功能,基于计算模型的大规模蛋白质功能预测是后基因时代生物信息学的核心任务之一.当前基于机器学习的方法通常仅关注对完全未标记功能的蛋白质的功能预测,而忽略了已标注功能的蛋白质可能存在的自身功能标记的不完整性,预测精度有限.本文结合基因本体层次结构关系和蛋白质互作网信息,设计了一种有向混合图(directed hybrid graph,d HG)对上述信息进行描述,并在此基础上提出一种基于有向混合图重启动随机游走的蛋白质功能预测方法——d HG.本文提出的d HG方法不仅能补充已知部分功能标记的蛋白质新功能,还能预测功能完全未知的蛋白质新功能.在酵母菌和人类蛋白质上的实验结果表明,d HG在多种评价度量上的预测性能均优于现有方法,且效率更高. "	PZKX201604004
基于MAP多子空间增量学习的目标跟踪算法	李康:09015934|何发智:09013232|陈晓:10132545	20	 	"目标跟踪是计算机视觉中的一个重要领域.基于PCA子空间学习的跟踪算法假设目标从子空间中生成并且误差项服从小方差的Gauss分布.但是这些算法没有考虑样本在子空间中的先验分布,在以重构误差最小化为目标进行优化时,容易产生过度拟合测试样本现象.为了解决过度拟合问题,本文首先从最大似然估计(ML)角度分析了基于PCA子空间学习的算法原理,然后推导出了样本投影在子空间中坐标方差的无偏估计,最后提出了基于最大后验概率(MAP)的PCA子空间学习算法.在处理跟踪过程中出现的遮挡问题时,本文提出了一种局部跟踪策略.首先,将目标图像分成多个块,假设每个块都从独立的子空间中生成.其次,根据每个分块对目标的重构误差大小判断该分块是否被遮挡.最后,在计算粒子权值和更新子空间时仅使用未被遮挡的分块,从而避免了遮挡物对跟踪结果的干扰.实验表明本文提出的算法能有效地解决目标的部分遮挡、运动模糊和背景干扰等问题,在与其他算法的比较中体现了本算法的优越性. "	PZKX201604005
基于子图抽取的在线社交网络多传播源点定位方法	"张锡哲1:17465302|张聿博1:30625703|吕天阳2,3:17400117|付世海1:34346883|张斌1:06574884"	15	 	"有效定位在线社交网络上的信息传播源点,对于谣言检测、传播控制等应用具有重要的意义.在线社交网络规模巨大,消息往往在多处同时发起传播,这使得现有的传播源点定位方法很难适用.本文针对多源点传播定位问题,首先分析了具有明显社团结构的社交网络中的信息传播规律,发现社团结构是分离多个源点影响范围的有效途径.在此基础上设计了一种基于子图抽取的源点定位方法,算法基于社团特征抽取网络的局部子图,使得每个子图中的观察点首先受到同一个源点的影响,然后分别在各子图中独立定位传播源点,从而将网络中的多源定位问题转换为子图中的单源定位问题.算法无需预先获取网络的全部拓扑结构,而是基于局部子图进行定位,在极大地降低了计算复杂度的同时,隔离多个源点间的相互影响,提高了定位的准确率.在模型网络和实际网络上的实验结果表明,算法具有较高的定位准确率及效率.该方法为谣言定位、传染病控制等应用提供了一种有效的解决方案. "	PZKX201604006
代表扫描——一种低功耗可测试性设计结构	张玲1:28125885|王伟征2:27315757	12	 	"传统扫描链将所有扫描单元串联,测试数据的移位路径较长,导致测试移位功耗较大.首次提出代表扫描结构,它将传统扫描链或子链中的触发器改造成环形移位寄存器,为每个环形移位寄存器遴选一个代表触发器,并将这些代表触发器串联,构成具有若干局部循环的代表扫描结构.由于代表扫描结构中仅有部分触发器参与数据移位,这大大减少了移位功耗.对于ISCAS89 benchmark电路来说,最优的代表扫描结构的移位功耗仅为传统直链扫描结构的4.68%～13.59%之间,而且电路越大,移位功耗减少的越多.对于S35932电路来说,其环形移位寄存器大小为42时,对应的移位功耗仅为直链扫描结构的4.68%.该结构仅需要在每个触发器上增加一个选择器用来选择不同的测试模式,具有较小的硬件代价. "	PZKX201604007
一类多容错的阵列纠删码	唐聃:33294521|舒红平:33814353	16	 	"阵列纠删码具有构造方法简洁、运算效率高等诸多优点,不仅是增强存储系统可靠性的理想方法之一,也在秘密共享、多路传输等诸多领域有着重要应用.但容错能力较低一直是阻碍阵列码实用化的一大障碍.目前已知的阵列码中,具有最大容错能力的是Grid码,其容错能力通常情况下也只能达到15.针对这一情况,本文提出了一类可多容错的阵列码,称作斜率码.该码的编码和数据恢复等操作所需的所有计算均为二进制的异或运算,具有极高的运算效率,而其简单的构造形式有利于软硬件的实现.虽然不具备MDS性质,但斜率码的存储效率可以通过加大条块尺寸而不断增加.该编码具有理论可达的最小更新代价,这可以为整个存储系统并发存取操作的高效性提供保障. "	PZKX201604008
三值光学计算机的MSD迭代除法算法和实现技术	"徐群1,2:09544190|金翊1:09541286|沈云付1:09542946|李卫民1:23721152|韩越兴1:34557507"	12	 	"本文建立了三值光学计算机第一个除法例程的算法,设计了该例程的操作步骤.该算法根据三值光学计算机数据位众多、按位可分配、每一位的计算功能可随时配置、采用MSD并行加法器等特点,选用MSD迭代除法算法为数学模型.该算法设计的后台模块分别与三值光学计算机监控软件中的任务管理模块、三值光学处理器重构模块和三值光学处理器的底层硬件控制软件相融合,构成了软硬件结合的计算例程.实现MSD迭代除法算法的例程将纳入三值光学计算机的底层软件系统,供应用程序调用.文中详细讨论了这个算法需要的三值光学处理器的数据位数、对处理器的重构策略、与三值光学计算机监控软件各部分的协作方式、迭代次数、商的小数点位置,并对相应例程的工作过程做了详尽描述.文中还介绍了模拟实验系统的设置和实验用例,并通过模拟实验证实了实现该算法的例程的有效性.本文提出用有效数字位数作为确定用户所需数据位资源的依据,并以此来确定MSD迭代除法计算方法中的迭代次数.本文描述的工作为开发三值光学计算机其他常用计算例程提供了技术路线和例证. "	PZKX201604009
