篇名	作者	页数	关键词	摘要	filename
图书管理员如何指导学生进行有效阅读		1	 	"<正> 学校图书室是学生获取知识的宝库,是实施素质教育的重要阵地,学校的图书资料只有在教育教学中被广泛有效地利用,才能发挥出应有的效益,获得存在的价值。因此,我认为图书管理员不但要为教师提供图书资料,为教育教学服务好,更重要的是要指导学生充分利用图书室的图书,进行有效地阅 "	ZXTS200206026
浅谈中学图书馆工作中的阅读教育	钟福友:12201595	2	 	"<正> 阅读是人们获取知识的重要手段,因而阅读教育就成了中学图书馆工作的重要组成部分。本文以自身多年从事此项工作的体会谈谈如何搞好阅读教育工作。 "	ZXTS200206027
加强课外阅读指导的几点做法	王晓红:16734300	2	 	"<正> 在《小学语文教学大纲》中明确要求“要加强课外阅读指导”。因此,只有在实践中把语文课堂教学与课外阅读指导紧密联系起来,两个“轮子”一起转,才能使课外阅读成为课堂教学的延伸和补充,才能提高学生的阅读水平。下面从三方面谈谈我们的具体做法。 "	ZXTS200206028
阅读引导重在细腻 春风化雨方见成效	李桦:21296742	2	 	"<正> 为培养21世纪的创新人才,第三次全教会提出将培养创新精神和实践能力作为素质教育的重点,这就要求作为培养人才的教育,必须让学生更多地感知社会,更多地增加一点体验,而不是光凭 "	ZXTS200206029
浅谈指导学生写读书笔记的几点尝试	柴丽:20061054	2	 	"<正> 在素质教育的今天,对学生的全面发展教育和创新教育已经成为我们的主要培养目标。在从事图书管理员的工作实践中,我深深地体会到,作为一名图书管理员,不仅要帮助学生多读书、读好书,而且,更重要的是要让学生学会科学的读书方法。因此,我就利用学生的课外阅 "	ZXTS200206030
课外阅读方法指导教案	许雅丽:12204004	2	 	"<正> 一、教学目的:通过教学,让学生学会和运用科学的读书方法和技巧,激发学生的读书兴趣,提高阅读能力。 二、教学准备: 1、为每位学生准备一本书。 2、自做卡片硬纸(12×8)cm。 3、自做多媒体教学课件。 三、教学年级:五年级 四、教学过程 教师谈话引入:同学们,读书是 "	ZXTS200206031
我们也来出本书(教案)	叶发明:12203920	2	 	"<正> 课型:小学生阅读教学实践活动课 教学时数:1学时 教学参考资料:《书的知识》(经济日报出版社) 教学目标: 1、让学生自主地、创造性地运用所学知识,通过本次教学实践活动再现“书的出版程序”,让学生模拟出版一本书; "	ZXTS200206032
天府明珠——都江堰——课外阅读实践活动方案设计	杜玉:13291907	2	 	<正> 活动目标: 1、在教师指导下学生学会在图书馆、电子阅览室查阅有关都江堰的水文化、道教文化、生态环境等有关资料。从而认识家乡、热爱家乡。注意在查阅过程中获得使用图书情报的技能。 	ZXTS200206033
谈中小学图书馆的计算机自动化管理	张正和:17117403	3	 	"<正> 近几年来,我国广大中小学校正在逐步推进教育现代化或“创一流学校”的工程,许多中小学校图书馆已实现或积极准备实行计算机自动化管理。由于绝大多数的中小学图书馆工作人员过去未接触过图书馆自动化管理的知识,对自动化管理的基本概念、管理模式、软硬件选择等均了解甚少,因此,一 "	ZXTS200206034
研究高中化学新教材的特点 寻找新的教学策略	孙夕礼:11093778	2	 	"<正> 一、新教材的特点 1、注意新旧衔接 分散知识难点 新教材第一章为“化学反应及其能量变化”。通过学习使学生对氧化还原反应、离子反应、燃烧以及化学反应中的能量变化有所了解。这部分内容源于初中,但又高于初中,与初中的四个基本反应类型、得氧失氧、酸、碱、盐在溶液中 "	ZXTS200206035
兴趣——语文课的“抓手”	张亦农:12799292	2	 	"<正> 大家都熟悉举重运动吧,它有不少素质和技术方面的要求,但手抓杠铃的位置不适当,其他方面的优势再多再好,也于事无补。人们把手抓杠铃的适当位置,习惯上叫做抓手。凡事物都有抓手,语文课也有它自己的抓手,“喜欢学语文,事半功倍,赶鸭子上架似的学语文,事倍功半,甚至徒然无益”的普遍现象就很好地说明了一个常识问题:兴趣,乃语文课的抓手。 "	ZXTS200206036
走出“交际能力”的误区 改进与完善教学方法	谢萍:21411897	2	 	"<正> 语言最本质的功能是社会交际的功能。教会学生掌握外语交际能力是外语教学的最终目的。什么是真正的交际活动?在基础外语教学中如何培养学生真正的交际能力是外语教学改革中的一个值得思考的问题。所谓“交际能力”,系 "	ZXTS200206037
也谈中学物理课程的改革	张中全:12838949	2	 	"<正> 在全球经济一体化进程急剧加速、科学技术飞跃发展的同时,作为自然科学的基础学科——物理学,也在不断地推进着社会技术的进步。另一方面,我国的现代化进程步伐日益加快,原先的教学模式已不适应也跟不上当今的教学需求,已远远滞后于时代发展速度,因此,对中学物理课程的改革已势在必行。 "	ZXTS200206038
网络环境下中学图书馆服务的拓展	陈铮:09002640	2	 	"<正> 1、网络环境给中学图书馆带来机遇和挑战 20世纪90年代以来,图书馆发生了有史以来最为迅猛、最为激动人心的巨变。因特网把图书馆推向了全方位网络化的新阶段,并深 "	ZXTS200206039
卷首语		1	 	"<正> 对于阅读指导,人们通常将它称之为语文教学的组成部分,各级学校的语文教学都有这项内容。其实,阅读指导并不仅限于语文教学的活动之中,其他教育教学活动中也同样存在着,并不比语文教学中的阅读指导逊色。最近在常州、成都分别听了两节阅读指导课,前者是图书馆教师上的、后者是语文教师上的。同样的课程教材,同样的教学环境,但教学效果却各 "	ZXTS200205000
中小学图书馆(室)管理工作现状初探	郭淼:11322659	2	 	"<正> 为了积极有效地开展中小学图书馆(室)工作,加强图书馆(室)的管理,充分发挥图书馆(室)的育人功能,丰富学生文化知识,陶冶学生思想、情操,为提高教育教学质量服务。现就中小学图书管理、装备等方面的问题谈几点意见,以供商榷。 "	ZXTS200205001
抓好中小学图书馆(室)建设 为全区素质教育服务		2	 	"<正> 近年来,青白江区中小学图书馆(室)的建设随着普及九年义务教育的进程得到了快速发展,特别是国家教委颁发《中小学图书馆(室)规程》以后,我们进一步加大了中小学图书馆(室)建设的力度。现在,全区各中小学校的图书馆(室),不论从硬件建设,还是藏书量的建设都 "	ZXTS200205002
农村中小学图书管理中存在的问题与对策		2	 	"<正> 农村中小学教育存教育中占有相当大的比例,认真贯彻落实素质教育、促进学生全面发展有很重要的意义。笔者根据近年lT作中所掌握的资料和现状,将农村中小学住图书数量、内容、管理制度、效益等方面存在的诸多问题,进行归纳、总结、分析,并提出解决办法, "	ZXTS200205003
新世纪中学图书馆发展方向	陈雁群:21221355	2	 	"<正> 一、应试教育给中学图书馆事业发展设置了重重障碍 中学图书馆,在“一本教材打天下,一张考卷定终身”的应试教育时代,是属于可有可无的附属物。在学校领导眼里,图书馆是安排老弱病残的教师和教师家属的地方;在教务部门看来,图书馆的作用也不大,在安排阅读课时,课 "	ZXTS200205004
浅谈如何充分发掘图书馆期刊的信息资源	于首先:09472057	2	 	"<正> 期刊是图书馆馆藏的重要组成部分,期刊信息资源管理工作质量的优劣,影响教学质量和科学研究水平的提高。 期刊反映了各学科的最新动态、最新的科研水准。期刊工作者 "	ZXTS200205005
浅析中学图书馆藏书管理与利用模式	陈晓燕:12839388	3	 	"<正> 藏书管理与利用是图书馆读者服务的重要内容,合理的藏书布局与优化的借阅模式,能够最大效益地发挥图书馆的作用。对此谈一点自己浅薄的认识和体会。 一、传统中学图书馆的藏书管理与利用模式 传统中学图书馆的藏书管理 "	ZXTS200205006
中小学图书馆采用《中图法》四版分类的几点建议	王虹:13458235	3	 	"<正> 《中图法》四版自1999年出版投入使用到现在已三年多了,在使用过程中,笔者觉得《中图法》四版与三版相比:1.使用范围更广了,它不仅可以类分图书,还可以类分资料。2.增加了一些新兴学科的类目,使它及时适应时代需要,也使分类人员类分图书时有了明确的依据和目标。3.增加了类目沿 "	ZXTS200205007
重庆市中小学图书馆推广现代化管理系统亟待解决的几个问题	陈兵:15801498	1	 	"<正> 随着我国图书馆数字化进程的加快,中小学图书馆计算机管理亦日臻成熟。我市市中心的一些重点中学已经建立了学校图书馆现代化管理系统。但是在广大的普通中小学校和区县学校,现代化图书馆管理系统还未建立起来。这有多方面原因:一是重视不够,二是经费不足,三是基本条件不具备,也即图书馆管理人员素质与图书馆管理水平,与实现图书馆计算机 "	ZXTS200205008
网络环境下中小学图书馆工作模式的变化	陈瑾瑜:11658652	2	 	"<正> 二十一世纪,人类已经进入了网络时代。我们的图书馆也已从封闭的单个的图书馆进入了网络图书馆的阶段。 网络时代的中小学图书馆及其工作模式与传统图书馆有着很大的不同。 首先,图书馆在学校工作中的定位和以前相比有明显的不同。由于网络的开通,从学校的任何一个 "	ZXTS200205009
